2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025, 2026, 2027, 2028, 2029, 2030, 2031, 2032, 2033, 2034, 2035, 2036, 2037, 2038, 2039, 2040, 2041, 2042, 2043, 2044, 2045, 2046, 2047, 2048, 2049, 2050,growth_2017_2050,annual_growth_2017_2050,growthrates
f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4,f4
capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,capita,,,
2.837950000000000000e+05,2.851980000000000000e+05,2.866460000000000000e+05,2.907470000000000000e+05,2.943010000000000000e+05,2.988320000000000000e+05,3.024910000000000000e+05,3.064820000000000000e+05,3.109400000000000000e+05,3.152840000000000000e+05,3.177330000000000000e+05,3.198470000000000000e+05,3.205640000000000000e+05,3.199260000000000000e+05,3.198950000000000000e+05,3.206630000000000000e+05,3.218040000000000000e+05,3.238180000000000000e+05,3.239869062500000000e+05,3.241709062500000000e+05,3.243738125000000000e+05,3.245991562500000000e+05,3.248499375000000000e+05,3.251290312500000000e+05,3.254393125000000000e+05,3.257837500000000000e+05,3.261653125000000000e+05,3.265870000000000000e+05,3.270520312500000000e+05,3.275640312500000000e+05,3.281260000000000000e+05,3.287395937500000000e+05,3.294006562500000000e+05,3.301034375000000000e+05,3.308422812500000000e+05,3.316114062500000000e+05,3.324050312500000000e+05,3.332171875000000000e+05,3.340420000000000000e+05,3.348735937500000000e+05,3.357060312500000000e+05,3.365329062500000000e+05,3.373463125000000000e+05,3.381379062500000000e+05,3.388995312500000000e+05,3.396230000000000000e+05,3.403001562500000000e+05,3.409231562500000000e+05,3.414842500000000000e+05,3.419759375000000000e+05,3.423911562500000000e+05,5.735683441162109375e-02,1.691460609436035156e-03,7.225526962429285049e-03
6.732960000000000000e+05,6.733280000000000000e+05,6.735920000000000000e+05,6.767770000000000000e+05,6.807500000000000000e+05,6.842640000000000000e+05,6.884230000000000000e+05,6.934360000000000000e+05,6.993950000000000000e+05,7.041660000000000000e+05,7.059740000000000000e+05,7.072560000000000000e+05,7.084220000000000000e+05,7.082010000000000000e+05,7.069860000000000000e+05,7.073160000000000000e+05,7.078920000000000000e+05,7.089910000000000000e+05,7.066292500000000000e+05,7.044109375000000000e+05,7.023462500000000000e+05,7.004447500000000000e+05,6.987148125000000000e+05,6.971641875000000000e+05,6.958005625000000000e+05,6.946313750000000000e+05,6.936633750000000000e+05,6.929028750000000000e+05,6.923558125000000000e+05,6.919263125000000000e+05,6.916202500000000000e+05,6.914395000000000000e+05,6.913718750000000000e+05,6.913979375000000000e+05,6.914969375000000000e+05,6.916565000000000000e+05,6.918645000000000000e+05,6.921085000000000000e+05,6.923761875000000000e+05,6.926554375000000000e+05,6.929339375000000000e+05,6.931985625000000000e+05,6.934330625000000000e+05,6.936205000000000000e+05,6.937443125000000000e+05,6.937880625000000000e+05,6.937309375000000000e+05,6.935507500000000000e+05,6.932280000000000000e+05,6.927420000000000000e+05,6.920708125000000000e+05,-2.386516332626342773e-02,-7.317066192626953125e-04,2.763248514384031296e-03
1.127444000000000000e+06,1.124445000000000000e+06,1.122658000000000000e+06,1.125120000000000000e+06,1.128052000000000000e+06,1.132164000000000000e+06,1.136775000000000000e+06,1.142684000000000000e+06,1.149080000000000000e+06,1.154627000000000000e+06,1.155814000000000000e+06,1.156033000000000000e+06,1.155710000000000000e+06,1.148879000000000000e+06,1.140285000000000000e+06,1.137121000000000000e+06,1.134370000000000000e+06,1.134514000000000000e+06,1.128019875000000000e+06,1.121871000000000000e+06,1.116081875000000000e+06,1.110666375000000000e+06,1.105636500000000000e+06,1.101003375000000000e+06,1.096778250000000000e+06,1.092972000000000000e+06,1.089594125000000000e+06,1.086653375000000000e+06,1.084158250000000000e+06,1.081857125000000000e+06,1.079759500000000000e+06,1.077868625000000000e+06,1.076164875000000000e+06,1.074623000000000000e+06,1.073218750000000000e+06,1.071928125000000000e+06,1.070727875000000000e+06,1.069594875000000000e+06,1.068507000000000000e+06,1.067442625000000000e+06,1.066380500000000000e+06,1.065298125000000000e+06,1.064168250000000000e+06,1.062962000000000000e+06,1.061651125000000000e+06,1.060206625000000000e+06,1.058598875000000000e+06,1.056797625000000000e+06,1.054771000000000000e+06,1.052485125000000000e+06,1.049904625000000000e+06,-7.457762956619262695e-02,-2.345860004425048828e-03,5.145588875166140497e-05
5.483790000000000000e+05,5.520600000000000000e+05,5.574560000000000000e+05,5.678920000000000000e+05,5.763460000000000000e+05,5.843650000000000000e+05,5.921370000000000000e+05,6.028350000000000000e+05,6.167100000000000000e+05,6.272860000000000000e+05,6.330230000000000000e+05,6.371000000000000000e+05,6.400140000000000000e+05,6.389480000000000000e+05,6.364500000000000000e+05,6.364020000000000000e+05,6.374860000000000000e+05,6.403530000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.206868544220924377e-03
5.483790000000000000e+05,5.520600000000000000e+05,5.574560000000000000e+05,5.678920000000000000e+05,5.763460000000000000e+05,5.843650000000000000e+05,5.921370000000000000e+05,6.028350000000000000e+05,6.167100000000000000e+05,6.272860000000000000e+05,6.330230000000000000e+05,6.371000000000000000e+05,6.400140000000000000e+05,6.389480000000000000e+05,6.364500000000000000e+05,6.364020000000000000e+05,6.374860000000000000e+05,6.403530000000000000e+05,6.411638125000000000e+05,6.419856250000000000e+05,6.428261250000000000e+05,6.436925000000000000e+05,6.445908125000000000e+05,6.455270000000000000e+05,6.465070000000000000e+05,6.475368750000000000e+05,6.486226250000000000e+05,6.497704375000000000e+05,6.509867500000000000e+05,6.522964375000000000e+05,6.537056250000000000e+05,6.552176875000000000e+05,6.568244375000000000e+05,6.585145000000000000e+05,6.602767500000000000e+05,6.620996875000000000e+05,6.639718125000000000e+05,6.658813750000000000e+05,6.678166875000000000e+05,6.697660625000000000e+05,6.717176250000000000e+05,6.736585625000000000e+05,6.755731875000000000e+05,6.774448125000000000e+05,6.792570000000000000e+05,6.809933750000000000e+05,6.826375625000000000e+05,6.841737500000000000e+05,6.855863750000000000e+05,6.868601250000000000e+05,6.879806875000000000e+05,7.437717914581298828e-02,2.176284790039062500e-03,8.206868544220924377e-03
2.738280000000000000e+05,2.753130000000000000e+05,2.779890000000000000e+05,2.846070000000000000e+05,2.910820000000000000e+05,2.980450000000000000e+05,3.027030000000000000e+05,3.081170000000000000e+05,3.161970000000000000e+05,3.197880000000000000e+05,3.199340000000000000e+05,3.208580000000000000e+05,3.209510000000000000e+05,3.186470000000000000e+05,3.152230000000000000e+05,3.135690000000000000e+05,3.128100000000000000e+05,3.126240000000000000e+05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.297640502452850342e-03
2.738280000000000000e+05,2.753130000000000000e+05,2.779890000000000000e+05,2.846070000000000000e+05,2.910820000000000000e+05,2.980450000000000000e+05,3.027030000000000000e+05,3.081170000000000000e+05,3.161970000000000000e+05,3.197880000000000000e+05,3.199340000000000000e+05,3.208580000000000000e+05,3.209510000000000000e+05,3.186470000000000000e+05,3.152230000000000000e+05,3.135690000000000000e+05,3.128100000000000000e+05,3.126240000000000000e+05,3.125576562500000000e+05,3.125181562500000000e+05,3.125100625000000000e+05,3.125334062500000000e+05,3.125897187500000000e+05,3.126817500000000000e+05,3.128121562500000000e+05,3.129836875000000000e+05,3.131991562500000000e+05,3.134613750000000000e+05,3.137733437500000000e+05,3.141304062500000000e+05,3.145354375000000000e+05,3.149899375000000000e+05,3.154899062500000000e+05,3.160297500000000000e+05,3.166040312500000000e+05,3.172071562500000000e+05,3.178335625000000000e+05,3.184775000000000000e+05,3.191333750000000000e+05,3.197955000000000000e+05,3.204581875000000000e+05,3.211153125000000000e+05,3.217592812500000000e+05,3.223821875000000000e+05,3.229761875000000000e+05,3.235335000000000000e+05,3.240464062500000000e+05,3.245074062500000000e+05,3.249092500000000000e+05,3.252448125000000000e+05,3.255074375000000000e+05,4.121065139770507812e-02,1.224517822265625000e-03,6.297640502452850342e-03
1.200200000000000000e+06,1.202015000000000000e+06,1.209897000000000000e+06,1.225572000000000000e+06,1.237774000000000000e+06,1.255077000000000000e+06,1.273563000000000000e+06,1.294243000000000000e+06,1.325426000000000000e+06,1.342788000000000000e+06,1.344181000000000000e+06,1.344385000000000000e+06,1.343807000000000000e+06,1.338316000000000000e+06,1.331301000000000000e+06,1.326403000000000000e+06,1.318571000000000000e+06,1.316072000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.284733440726995468e-03
2.065870000000000000e+05,2.064790000000000000e+05,2.067000000000000000e+05,2.094500000000000000e+05,2.117340000000000000e+05,2.145440000000000000e+05,2.172430000000000000e+05,2.200950000000000000e+05,2.244050000000000000e+05,2.267720000000000000e+05,2.267850000000000000e+05,2.265970000000000000e+05,2.258330000000000000e+05,2.246970000000000000e+05,2.233580000000000000e+05,2.220840000000000000e+05,2.205880000000000000e+05,2.196770000000000000e+05,2.188925625000000000e+05,2.181547031250000000e+05,2.174665468750000000e+05,2.168310625000000000e+05,2.162508125000000000e+05,2.157281875000000000e+05,2.152655781250000000e+05,2.148652500000000000e+05,2.145292968750000000e+05,2.142596562500000000e+05,2.140581562500000000e+05,2.138931562500000000e+05,2.137664687500000000e+05,2.136787031250000000e+05,2.136260625000000000e+05,2.136036562500000000e+05,2.136064218750000000e+05,2.136278281250000000e+05,2.136641093750000000e+05,2.137114062500000000e+05,2.137659531250000000e+05,2.138240000000000000e+05,2.138817343750000000e+05,2.139351250000000000e+05,2.139791875000000000e+05,2.140087031250000000e+05,2.140185781250000000e+05,2.140025625000000000e+05,2.139541875000000000e+05,2.138677031250000000e+05,2.137370625000000000e+05,2.135558281250000000e+05,2.133171875000000000e+05,-2.895075082778930664e-02,-8.898377418518066406e-04,2.491560298949480057e-03
1.370860000000000000e+05,1.364000000000000000e+05,1.357240000000000000e+05,1.374930000000000000e+05,1.383860000000000000e+05,1.398280000000000000e+05,1.412790000000000000e+05,1.436160000000000000e+05,1.457020000000000000e+05,1.461370000000000000e+05,1.451090000000000000e+05,1.443550000000000000e+05,1.429200000000000000e+05,1.411150000000000000e+05,1.393900000000000000e+05,1.377150000000000000e+05,1.360430000000000000e+05,1.348770000000000000e+05,1.338331250000000000e+05,1.328430312500000000e+05,1.319081406250000000e+05,1.310297968750000000e+05,1.302091953125000000e+05,1.294473828125000000e+05,1.287455000000000000e+05,1.281046015625000000e+05,1.275255937500000000e+05,1.270092890625000000e+05,1.265564843750000000e+05,1.261277656250000000e+05,1.257242500000000000e+05,1.253463359375000000e+05,1.249916718750000000e+05,1.246572421875000000e+05,1.243401875000000000e+05,1.240376250000000000e+05,1.237467968750000000e+05,1.234649453125000000e+05,1.231894296875000000e+05,1.229176718750000000e+05,1.226471250000000000e+05,1.223751171875000000e+05,1.220983671875000000e+05,1.218134296875000000e+05,1.215169062500000000e+05,1.212053281250000000e+05,1.208751250000000000e+05,1.205226562500000000e+05,1.201440937500000000e+05,1.197353671875000000e+05,1.192922421875000000e+05,-1.155479550361633301e-01,-3.713905811309814453e-03,-2.232446568086743355e-03
8.565270000000000000e+05,8.591360000000000000e+05,8.674730000000000000e+05,8.786290000000000000e+05,8.876540000000000000e+05,9.007050000000000000e+05,9.150410000000000000e+05,9.305320000000000000e+05,9.553190000000000000e+05,9.698790000000000000e+05,9.722870000000000000e+05,9.734330000000000000e+05,9.750540000000000000e+05,9.725040000000000000e+05,9.685530000000000000e+05,9.666040000000000000e+05,9.619400000000000000e+05,9.615180000000000000e+05,9.607901875000000000e+05,9.601631875000000000e+05,9.596511250000000000e+05,9.592672500000000000e+05,9.590226250000000000e+05,9.589279375000000000e+05,9.589828125000000000e+05,9.591805000000000000e+05,9.595295000000000000e+05,9.600384375000000000e+05,9.607166875000000000e+05,9.615334375000000000e+05,9.624977500000000000e+05,9.636135000000000000e+05,9.648683125000000000e+05,9.662450625000000000e+05,9.677269375000000000e+05,9.692966875000000000e+05,9.709373125000000000e+05,9.726311875000000000e+05,9.743610000000000000e+05,9.761095000000000000e+05,9.778591875000000000e+05,9.795913750000000000e+05,9.812829375000000000e+05,9.829095625000000000e+05,9.844473750000000000e+05,9.858726875000000000e+05,9.871619375000000000e+05,9.882925000000000000e+05,9.892421875000000000e+05,9.899895000000000000e+05,9.905143750000000000e+05,3.015685081481933594e-02,9.007453918457031250e-04,5.680345464497804642e-03
5.329606000000000000e+06,5.379087000000000000e+06,5.478611000000000000e+06,5.638804000000000000e+06,5.766554000000000000e+06,5.866219000000000000e+06,5.953546000000000000e+06,6.075013000000000000e+06,6.226185000000000000e+06,6.327559000000000000e+06,6.373546000000000000e+06,6.394252000000000000e+06,6.425522000000000000e+06,6.414620000000000000e+06,6.378297000000000000e+06,6.385298000000000000e+06,6.424275000000000000e+06,6.476838000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.043337583541870117e-02
5.329606000000000000e+06,5.379087000000000000e+06,5.478611000000000000e+06,5.638804000000000000e+06,5.766554000000000000e+06,5.866219000000000000e+06,5.953546000000000000e+06,6.075013000000000000e+06,6.226185000000000000e+06,6.327559000000000000e+06,6.373546000000000000e+06,6.394252000000000000e+06,6.425522000000000000e+06,6.414620000000000000e+06,6.378297000000000000e+06,6.385298000000000000e+06,6.424275000000000000e+06,6.476838000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.043337583541870117e-02
5.329606000000000000e+06,5.379087000000000000e+06,5.478611000000000000e+06,5.638804000000000000e+06,5.766554000000000000e+06,5.866219000000000000e+06,5.953546000000000000e+06,6.075013000000000000e+06,6.226185000000000000e+06,6.327559000000000000e+06,6.373546000000000000e+06,6.394252000000000000e+06,6.425522000000000000e+06,6.414620000000000000e+06,6.378297000000000000e+06,6.385298000000000000e+06,6.424275000000000000e+06,6.476838000000000000e+06,6.495981000000000000e+06,6.514802500000000000e+06,6.533384000000000000e+06,6.551801500000000000e+06,6.570122000000000000e+06,6.588410000000000000e+06,6.606730500000000000e+06,6.625149500000000000e+06,6.643733000000000000e+06,6.662546000000000000e+06,6.681658000000000000e+06,6.701726500000000000e+06,6.722816500000000000e+06,6.744964500000000000e+06,6.768089000000000000e+06,6.792075000000000000e+06,6.816810500000000000e+06,6.842178500000000000e+06,6.868062500000000000e+06,6.894342000000000000e+06,6.920898000000000000e+06,6.947610500000000000e+06,6.974357500000000000e+06,7.001007500000000000e+06,7.027397000000000000e+06,7.053354000000000000e+06,7.078707500000000000e+06,7.103286500000000000e+06,7.126919000000000000e+06,7.149439000000000000e+06,7.170680500000000000e+06,7.190481500000000000e+06,7.208688000000000000e+06,1.129949092864990234e-01,3.249287605285644531e-03,1.043337583541870117e-02
